site_name,site,event_name,event,do_flux,par,temp
st33,3,st33 2018-07-25,9,-0.11121951219512206,0,13.2
st33,3,st33 2018-07-25,9,0.2520689655172414,199.306443096854,13.3
st33,3,st33 2018-07-25,9,0.021702127659574463,147.0474704096765,13.55
st33,3,st33 2018-07-25,9,0.01387499999999993,82.95832372510934,13.15
st33,3,st33 2018-07-25,9,0.05615217391304349,45.31335568961706,13.25
st33,3,st33 2018-07-25,9,-0.08386363636363632,0,13.05
st33,3,st33 2018-07-25,9,0.13109677419354834,199.306443096854,13.350000000000001
st33,3,st33 2018-07-25,9,0.14279999999999993,147.0474704096765,13.100000000000001
st33,3,st33 2018-07-25,9,0.03638709677419358,82.95832372510934,13.25
st33,3,st33 2018-07-25,9,0.10917391304347843,45.31335568961706,13.05
st33,3,st33 2018-07-25,9,-0.0692258064516129,0,13.2
st33,3,st33 2018-08-12,10,0.06150000000000003,512.6534432132484,13.5
st33,3,st33 2018-08-12,10,0.08099999999999988,378.2335927026979,14.100000000000001
st33,3,st33 2018-08-12,10,0.041538461538461476,213.38432235333954,13.5
st33,3,st33 2018-08-12,10,0.08250000000000011,116.5544247184225,13.2
st33,3,st33 2018-08-12,10,-0.06615384615384638,0,14.5
st33,3,st33 2018-08-12,10,0.037500000000000006,512.6534432132484,13.1
st33,3,st33 2018-08-12,10,0.08153846153846171,378.2335927026979,13.05
st33,3,st33 2018-08-12,10,0.06899999999999987,213.38432235333954,13.4
st33,3,st33 2018-08-12,10,0.10597402597402593,116.5544247184225,13.4
st33,3,st33 2018-08-12,10,-0.06987341772151912,0,13.399999999999999
st33,3,st33 2018-08-12,10,0.12155844155844146,512.6534432132484,14.7
st33,3,st33 2018-08-12,10,0.0661538461538461,378.2335927026979,13.55
st33,3,st33 2018-08-12,10,0.04363636363636353,213.38432235333954,13.05
st33,3,st33 2018-08-12,10,0.09789473684210542,116.5544247184225,13.35
st33,3,st33 2018-08-12,10,-0.029230769230769154,0,14.3
st33,3,st33 2019-07-25,11,0.09354037267080746,342.0790037664582,11.7
st33,3,st33 2019-07-25,11,0.05598113207547165,252.38447589812952,11.600000000000001
st33,3,st33 2019-07-25,11,0.15949367088607594,142.38526508764272,11.600000000000001
st33,3,st33 2019-07-25,11,0.025006451612903158,77.77343938693797,11.5
st33,3,st33 2019-07-25,11,-0.061161290322580705,0,11.5
st33,3,st33 2019-07-25,11,0.12254901960784315,342.0790037664582,11.600000000000001
st33,3,st33 2019-07-25,11,0.04342105263157887,252.38447589812952,11.5
st33,3,st33 2019-07-25,11,0.06391999999999996,142.38526508764272,11.55
st33,3,st33 2019-07-25,11,0.013919999999999908,77.77343938693797,11.6
st33,3,st33 2019-07-25,11,-0.08266887417218528,0,11.6
st33,3,st33 2019-07-25,11,0.07302631578947369,342.0790037664582,11.65
st33,3,st33 2019-07-25,11,0.023607843137255,252.38447589812952,11.4
st33,3,st33 2019-07-25,11,0.03762580645161296,142.38526508764272,11.4
st33,3,st33 2019-07-25,11,0.006857142857142931,77.77343938693797,11.4
st33,3,st33 2019-07-25,11,-0.04941290322580654,0,11.35
